city,state,month,avg_ndvi,max_ndvi,min_ndvi,ndvi_range
Ajmer,Rajasthan,2023-04,0.27550208333333337,0.3589125,0.027262500000000002,0.33165
Ajmer,Rajasthan,2023-05,0.3080275,0.4289625,0.0426375,0.38632500000000003
Ajmer,Rajasthan,2023-06,0.3059733333333333,0.4754125,-0.022600000000000002,0.4980125
Ajmer,Rajasthan,2023-07,0.1697185483870968,0.47795000000000004,-0.7566,1.23455
Ajmer,Rajasthan,2023-08,0.22672298387096773,0.4895125,-0.0038,0.49331250000000004
Ajmer,Rajasthan,2023-09,0.2640594827586207,0.5306500000000001,-0.004475,0.5351250000000001
Ajmer,Rajasthan,2023-10,0.38868625,0.5151625000000001,0.0327,0.48246250000000007
Ajmer,Rajasthan,2023-11,0.3171547413793104,0.47185000000000005,-0.0091375,0.48098750000000007
Ajmer,Rajasthan,2023-12,0.3393552419354839,0.420225,-0.0110375,0.4312625
Alwar,Rajasthan,2023-01,0.4596325613454646,0.6250965811965812,0.01724017094017094,0.6078564102564102
Alwar,Rajasthan,2023-02,0.5414413738524849,0.6202004273504274,0.25036452991452995,0.3698358974358974
Alwar,Rajasthan,2023-03,0.2790947477253929,0.4720311965811966,0.022614957264957266,0.4494162393162393
Alwar,Rajasthan,2023-04,0.21887135327635326,0.30704871794871796,0.010639743589743591,0.2964089743589744
Alwar,Rajasthan,2023-05,0.19081316515026192,0.28803034188034193,-0.3302230769230769,0.6182534188034188
Alwar,Rajasthan,2023-06,0.19483850427350427,0.33077478632478635,-0.012643589743589744,0.3434183760683761
Alwar,Rajasthan,2023-07,0.24223352633030054,0.4991311965811966,0.0017393162393162392,0.49739188034188037
Alwar,Rajasthan,2023-08,0.2762263165150262,0.5665269230769231,-0.007880341880341882,0.574407264957265
Alwar,Rajasthan,2023-09,0.28329998526377836,0.5679350427350428,-0.017290598290598293,0.5852256410256411
Alwar,Rajasthan,2023-10,0.339091452991453,0.43394230769230774,0.020531196581196582,0.4134111111111112
Alwar,Rajasthan,2023-11,0.26200977011494253,0.5075940170940171,0.014262393162393161,0.49333162393162394
Alwar,Rajasthan,2023-12,0.43226142817755725,0.5417521367521367,0.022866239316239316,0.5188858974358974
Amaravati,Andhra Pradesh,2023-01,0.28624576612903224,0.48419375000000003,-0.09648125,0.580675
Amaravati,Andhra Pradesh,2023-02,0.2902673611111111,0.4390375,0.11139375,0.32764375
Amaravati,Andhra Pradesh,2023-03,0.13001935483870966,0.37396875,-0.18223125,0.5562
Amaravati,Andhra Pradesh,2023-04,0.19665333333333335,0.3607,-0.13139375,0.49209375
Amaravati,Andhra Pradesh,2023-05,0.15112729166666666,0.36418125,-0.14155,0.50573125
Amaravati,Andhra Pradesh,2023-06,0.08240937499999999,0.2627875,-0.18629375,0.44908125
Amaravati,Andhra Pradesh,2023-07,-0.06186915322580645,0.21876875,-0.1938,0.41256875000000004
Amaravati,Andhra Pradesh,2023-08,0.024455040322580644,0.26006875,-0.2010125,0.46108125
Amaravati,Andhra Pradesh,2023-09,0.0009801724137931047,0.32874375,-0.32068125000000003,0.649425
Amaravati,Andhra Pradesh,2023-10,0.27726395833333334,0.4538375,-0.101075,0.5549125
Amaravati,Andhra Pradesh,2023-11,0.12708362068965517,0.3828625,-0.23871250000000002,0.621575
Amaravati,Andhra Pradesh,2023-12,0.16748366935483872,0.49273750000000005,-0.19938750000000002,0.6921250000000001
Ambala,Haryana,2023-01,0.29462098546614673,0.7069494505494506,-0.01643846153846154,0.7233879120879121
Ambala,Haryana,2023-02,0.5853821733821734,0.7147307692307693,0.17554175824175824,0.5391890109890111
Ambala,Haryana,2023-03,0.4918512229705778,0.6773219780219781,-0.0007648351648351649,0.6780868131868133
Ambala,Haryana,2023-04,0.318196336996337,0.41857802197802196,-0.002402197802197802,0.42098021978021977
Ambala,Haryana,2023-05,0.274161963842609,0.3753604395604396,0.010942857142857143,0.36441758241758243
Ambala,Haryana,2023-06,0.2134628937728938,0.35021538461538465,-0.0018714285714285716,0.35208681318681323
Ambala,Haryana,2023-07,0.18141495923431408,0.44793186813186814,-0.030485714285714286,0.4784175824175824
Ambala,Haryana,2023-08,0.40944505494505495,0.7370681318681319,0.030960439560439562,0.7061076923076923
Ambala,Haryana,2023-09,0.49783800682076546,0.7501901098901099,-0.024512087912087914,0.7747021978021978
Ambala,Haryana,2023-10,0.4088569597069597,0.590945054945055,0.02291978021978022,0.5680252747252748
Ambala,Haryana,2023-11,0.30458147025388405,0.48653846153846153,-0.01902747252747253,0.5055659340659341
Ambala,Haryana,2023-12,0.4666611130804679,0.6426120879120879,0.012717582417582418,0.6298945054945055
Amritsar,Punjab,2023-01,0.29952993734045025,0.7333978417266187,-0.037578417266187054,0.7709762589928058
Amritsar,Punjab,2023-02,0.5699253130828671,0.7557258992805755,0.01013021582733813,0.7455956834532375
Amritsar,Punjab,2023-03,0.5041153631933164,0.7684223021582735,-0.01109136690647482,0.7795136690647483
Amritsar,Punjab,2023-04,0.30326052757793764,0.5299647482014389,0.0029949640287769788,0.5269697841726619
Amritsar,Punjab,2023-05,0.206921443490369,0.28531510791366904,-0.014411510791366908,0.299726618705036
Amritsar,Punjab,2023-06,0.2149039568345324,0.3204122302158273,0.03043525179856115,0.28997697841726616
Amritsar,Punjab,2023-07,0.16173864005569738,0.5107460431654677,-0.30558273381294965,0.8163287769784173
Amritsar,Punjab,2023-08,0.4823466233464841,0.7247920863309353,0.11576906474820144,0.6090230215827338
Amritsar,Punjab,2023-09,0.5145989332671794,0.730458273381295,-0.03193884892086331,0.7623971223021583
Amritsar,Punjab,2023-10,0.40386081534772184,0.5790438848920864,0.007486330935251799,0.5715575539568346
Amritsar,Punjab,2023-11,0.2643286281319772,0.41291654676259,-0.013822302158273382,0.4267388489208634
Amritsar,Punjab,2023-12,0.38038301229983756,0.5870107913669065,-0.004332374100719425,0.5913431654676259
Anantapur,Andhra Pradesh,2023-01,0.37378158929976396,0.467909512195122,0.17568439024390245,0.2922251219512195
Anantapur,Andhra Pradesh,2023-02,0.35297003613369465,0.3810914634146342,0.24713073170731711,0.13396073170731707
Anantapur,Andhra Pradesh,2023-03,0.2678974429583006,0.3458778048780488,0.05088512195121952,0.2949926829268293
Anantapur,Andhra Pradesh,2023-04,0.2657749512195122,0.31689048780487805,0.16140829268292683,0.15548219512195122
Anantapur,Andhra Pradesh,2023-05,0.26261247154471545,0.36043219512195124,0.08388731707317074,0.2765448780487805
Anantapur,Andhra Pradesh,2023-06,0.1876207723577236,0.3467607317073171,-0.010970731707317074,0.35773146341463413
Anantapur,Andhra Pradesh,2023-07,0.06306610542879623,0.1920341463414634,-0.004372926829268293,0.1964070731707317
Anantapur,Andhra Pradesh,2023-08,0.148889756097561,0.30725,0.03506634146341464,0.2721836585365854
Anantapur,Andhra Pradesh,2023-09,0.13197586206896553,0.25115658536585367,-0.005631463414634146,0.25678804878048783
Anantapur,Andhra Pradesh,2023-10,0.3014161138211382,0.48407829268292685,0.022679024390243902,0.46139926829268296
Anantapur,Andhra Pradesh,2023-11,0.2096967535744323,0.4135353658536586,0.02783048780487805,0.3857048780487805
Anantapur,Andhra Pradesh,2023-12,0.25455284028324154,0.41707512195121954,0.023299756097560978,0.3937753658536586
Ankleshwar,Gujarat,2023-01,0.37008016726403825,0.4570518518518518,0.16297777777777778,0.29407407407407404
Ankleshwar,Gujarat,2023-02,0.3525809327846365,0.39342222222222223,0.24349629629629632,0.1499259259259259
Ankleshwar,Gujarat,2023-03,0.3229413381123059,0.44255185185185186,0.0016740740740740741,0.4408777777777778
Ankleshwar,Gujarat,2023-04,0.3353665432098766,0.42397777777777773,0.15181481481481482,0.27216296296296294
Ankleshwar,Gujarat,2023-05,0.3396676543209877,0.4287296296296297,0.19624444444444444,0.23248518518518524
Ankleshwar,Gujarat,2023-06,0.19430061728395065,0.3777037037037037,-0.036144444444444444,0.41384814814814813
Ankleshwar,Gujarat,2023-07,0.06075017921146953,0.24633703703703705,-0.09116296296296297,0.3375
Ankleshwar,Gujarat,2023-08,0.14875125448028675,0.47739259259259265,-0.06381851851851852,0.5412111111111112
Ankleshwar,Gujarat,2023-09,0.1982417624521073,0.4636555555555556,-0.08402962962962963,0.5476851851851853
Ankleshwar,Gujarat,2023-10,0.48203111111111113,0.583488888888889,0.3646518518518519,0.21883703703703705
Ankleshwar,Gujarat,2023-11,0.3872772669220945,0.5179555555555556,-0.08516296296296297,0.6031185185185186
Ankleshwar,Gujarat,2023-12,0.3823194743130227,0.5392888888888889,0.022555555555555554,0.5167333333333334
Araria,Bihar,2023-01,0.39019848338950414,0.5913134328358209,0.0865589552238806,0.5047544776119404
Araria,Bihar,2023-02,0.5962485627418465,0.7029268656716419,0.1828992537313433,0.5200276119402986
Araria,Bihar,2023-03,0.5333329802599904,0.7218059701492537,0.0032723880597014927,0.7185335820895522
Araria,Bihar,2023-04,0.4557957711442786,0.6396470149253732,0.07072537313432836,0.5689216417910449
Araria,Bihar,2023-05,0.3831916666666667,0.5555992537313433,-0.023682835820895524,0.5792820895522388
Araria,Bihar,2023-06,0.32301592039800997,0.5063470149253732,0.04680223880597015,0.45954477611940303
Araria,Bihar,2023-07,0.17029932595089073,0.46385000000000004,-0.004142537313432836,0.4679925373134329
Araria,Bihar,2023-08,0.2240858931150698,0.6774985074626866,-0.011791044776119404,0.689289552238806
Araria,Bihar,2023-09,0.3649584405558415,0.6781701492537313,-0.03773432835820896,0.7159044776119403
Araria,Bihar,2023-10,0.5327159452736319,0.7268485074626866,0.007644776119402986,0.7192037313432836
Araria,Bihar,2023-11,0.41651104477611944,0.5591798507462687,0.19141268656716418,0.3677671641791046
Araria,Bihar,2023-12,0.29842948964853155,0.45858134328358213,-0.011582089552238807,0.47016343283582096
Ariyalur,Tamil Nadu,2023-01,0.34639822757887273,0.6101967032967033,0.028756043956043954,0.5814406593406594
Ariyalur,Tamil Nadu,2023-02,0.4296153032153032,0.586810989010989,-0.007468131868131869,0.5942791208791209
Ariyalur,Tamil Nadu,2023-03,0.33629904289259127,0.5020098901098902,0.03865164835164835,0.4633582417582418
Ariyalur,Tamil Nadu,2023-04,0.3017302930402931,0.4528538461538462,0.044786813186813185,0.40806703296703306
Ariyalur,Tamil Nadu,2023-05,0.3401464468864469,0.5484956043956044,0.014265934065934068,0.5342296703296704
Ariyalur,Tamil Nadu,2023-06,0.3797210622710623,0.5691714285714286,-0.007187912087912088,0.5763593406593407
Ariyalur,Tamil Nadu,2023-07,0.21083374689826304,0.4928571428571429,0.006143956043956044,0.4867131868131868
Ariyalur,Tamil Nadu,2023-08,0.32807500886210567,0.5205780219780219,0.05334835164835165,0.4672296703296703
Ariyalur,Tamil Nadu,2023-09,0.3423693444486548,0.5283186813186813,0.058262637362637364,0.47005604395604395
Ariyalur,Tamil Nadu,2023-10,0.256902673992674,0.5641131868131868,0.0395010989010989,0.5246120879120879
Ariyalur,Tamil Nadu,2023-11,0.17028109132247063,0.5503494505494506,-0.012618681318681319,0.5629681318681319
Ariyalur,Tamil Nadu,2023-12,0.18937004608294933,0.6250956043956044,-0.01726923076923077,0.6423648351648352
Arrah,Bihar,2023-01,0.3895227598566308,0.6403333333333333,0.0049722222222222225,0.635361111111111
Arrah,Bihar,2023-02,0.6083043209876543,0.6752388888888889,0.12961111111111112,0.5456277777777778
Arrah,Bihar,2023-03,0.3753942652329749,0.6065388888888888,-0.013105555555555554,0.6196444444444444
Arrah,Bihar,2023-04,0.2400861111111111,0.3613388888888889,-0.0044666666666666665,0.36580555555555555
Arrah,Bihar,2023-05,0.2522790740740741,0.32221666666666665,0.011327777777777777,0.3108888888888889
Arrah,Bihar,2023-06,0.19175611111111113,0.3062777777777778,-0.006611111111111112,0.31288888888888894
Arrah,Bihar,2023-07,0.151428853046595,0.4529222222222223,-0.013866666666666666,0.4667888888888889
Arrah,Bihar,2023-08,0.15606003584229391,0.5453666666666668,-0.012516666666666667,0.5578833333333334
Arrah,Bihar,2023-09,0.26937375478927206,0.5795166666666667,-0.003944444444444445,0.5834611111111111
Arrah,Bihar,2023-10,0.45453740740740745,0.6130055555555556,0.05134444444444445,0.5616611111111112
Arrah,Bihar,2023-11,0.3170303703703704,0.45552777777777775,0.01783888888888889,0.43768888888888885
Arrah,Bihar,2023-12,0.28999784946236556,0.4941055555555556,-0.022944444444444448,0.51705
Asansol,West Bengal,2023-01,0.2317406451612903,0.3539,0.00988,0.34402
Asansol,West Bengal,2023-02,0.26760518518518517,0.32708000000000004,0.0882,0.23888000000000004
Asansol,West Bengal,2023-03,0.24641032258064516,0.44220000000000004,0.00106,0.44114000000000003
Asansol,West Bengal,2023-04,0.30814733333333333,0.4783,-0.01086,0.48916
Asansol,West Bengal,2023-05,0.33293866666666666,0.4783,0.048600000000000004,0.42969999999999997
Asansol,West Bengal,2023-06,0.21935733333333335,0.47738,-0.02622,0.5036
Asansol,West Bengal,2023-07,0.22143225806451614,0.5907,-0.00128,0.59198
Asansol,West Bengal,2023-08,0.15703612903225808,0.5706600000000001,-0.01802,0.5886800000000001
Asansol,West Bengal,2023-09,0.13742896551724137,0.5029800000000001,-0.80542,1.3084000000000002
Asansol,West Bengal,2023-10,0.3514233333333333,0.6173000000000001,-0.01846,0.6357600000000001
Asansol,West Bengal,2023-11,0.3446326666666667,0.52534,0.033100000000000004,0.49224
Asansol,West Bengal,2023-12,0.3117393548387097,0.48718000000000006,-0.012880000000000003,0.5000600000000001
Aurangabad,Bihar,2023-01,0.35418581066835336,0.4951235294117647,0.015435947712418302,0.4796875816993464
Aurangabad,Bihar,2023-02,0.48722866134107967,0.5392725490196079,0.3818150326797386,0.15745751633986926
Aurangabad,Bihar,2023-03,0.3218291165928737,0.4878725490196079,0.00222156862745098,0.48565098039215693
Aurangabad,Bihar,2023-04,0.19735315904139433,0.3043202614379085,-0.037750980392156866,0.3420712418300654
Aurangabad,Bihar,2023-05,0.2366888888888889,0.32907908496732025,-0.00513921568627451,0.33421830065359476
Aurangabad,Bihar,2023-06,0.1459118300653595,0.25985359477124187,-0.17756601307189543,0.43741960784313727
Aurangabad,Bihar,2023-07,0.16164874551971326,0.3562209150326798,-0.02496013071895425,0.38118104575163403
Aurangabad,Bihar,2023-08,0.12691195445920306,0.5548444444444445,-0.1118137254901961,0.6666581699346406
Aurangabad,Bihar,2023-09,0.33332050935316654,0.6802973856209151,-0.011105228758169935,0.691402614379085
Aurangabad,Bihar,2023-10,0.5719094553376907,0.7257771241830066,0.005841176470588236,0.7199359477124183
Aurangabad,Bihar,2023-11,0.4255232026143791,0.6005666666666667,-0.0164921568627451,0.6170588235294118
Aurangabad,Bihar,2023-12,0.2589751844823951,0.3923699346405229,-0.034864705882352943,0.42723464052287585
Aurangabad,Maharashtra,2023-01,0.37989938556067593,0.44846666666666674,0.17099523809523812,0.2774714285714286
Aurangabad,Maharashtra,2023-02,0.3857089947089947,0.4519285714285715,0.3425,0.10942857142857149
Aurangabad,Maharashtra,2023-03,0.2538854070660522,0.37481428571428577,-0.0157952380952381,0.39060952380952385
Aurangabad,Maharashtra,2023-04,0.22557857142857146,0.3658571428571429,0.0548,0.31105714285714287
Aurangabad,Maharashtra,2023-05,0.27929920634920635,0.38082857142857146,0.01664761904761905,0.3641809523809524
Aurangabad,Maharashtra,2023-06,0.16234,0.3250904761904762,-0.00841904761904762,0.3335095238095238
Aurangabad,Maharashtra,2023-07,0.05087173579109063,0.29804761904761906,-0.028604761904761904,0.32665238095238097
Aurangabad,Maharashtra,2023-08,0.10237465437788018,0.38170476190476194,-0.00400952380952381,0.38571428571428573
Aurangabad,Maharashtra,2023-09,0.1603929392446634,0.4022,-0.0330952380952381,0.4352952380952381
Aurangabad,Maharashtra,2023-10,0.37548746031746033,0.6262904761904762,0.08742380952380953,0.5388666666666666
Aurangabad,Maharashtra,2023-11,0.3403064039408867,0.4990809523809524,0.02656190476190476,0.4725190476190476
Aurangabad,Maharashtra,2023-12,0.4109634408602151,0.512804761904762,0.0034619047619047624,0.5093428571428572
Baddi,Himachal Pradesh,2023-01,0.29598172043010756,0.5839933333333334,-0.015893333333333336,0.5998866666666667
Baddi,Himachal Pradesh,2023-02,0.4064288888888889,0.5804066666666667,0.013593333333333334,0.5668133333333334
Baddi,Himachal Pradesh,2023-03,0.38161698924731186,0.53962,-0.01908666666666667,0.5587066666666667
Baddi,Himachal Pradesh,2023-04,0.3930933333333334,0.5100666666666667,0.05513333333333334,0.4549333333333333
Baddi,Himachal Pradesh,2023-05,0.42779827956989247,0.5691133333333334,-0.004433333333333333,0.5735466666666666
Baddi,Himachal Pradesh,2023-06,0.36605000000000004,0.6244733333333334,-0.0011733333333333333,0.6256466666666668
Baddi,Himachal Pradesh,2023-07,0.16259892473118281,0.4981066666666667,-0.026526666666666667,0.5246333333333334
Baddi,Himachal Pradesh,2023-08,0.37280066666666667,0.77212,-0.004973333333333334,0.7770933333333334
Baddi,Himachal Pradesh,2023-09,0.4276291954022989,0.75822,-0.004786666666666667,0.7630066666666667
Baddi,Himachal Pradesh,2023-10,0.5852911111111111,0.7208866666666667,0.007446666666666667,0.71344
Baddi,Himachal Pradesh,2023-11,0.4726358620689655,0.6196733333333334,-0.02936666666666667,0.6490400000000001
Baddi,Himachal Pradesh,2023-12,0.4826178494623656,0.6072000000000001,0.09466666666666666,0.5125333333333334
Bagalkot,Karnataka,2023-01,0.29359677419354846,0.3773090909090909,0.054827272727272724,0.3224818181818182
Bagalkot,Karnataka,2023-02,0.2785148148148148,0.34428636363636367,0.13144545454545456,0.2128409090909091
Bagalkot,Karnataka,2023-03,0.2646675953079179,0.36585,0.051677272727272724,0.31417272727272727
Bagalkot,Karnataka,2023-04,0.25584469696969697,0.36557727272727275,-0.03001818181818182,0.3955954545454546
Bagalkot,Karnataka,2023-05,0.2829218181818182,0.39102272727272724,0.12790909090909092,0.2631136363636363
Bagalkot,Karnataka,2023-06,0.17883333333333334,0.3932,-0.0207,0.4139
Bagalkot,Karnataka,2023-07,0.006255865102639297,0.19085000000000002,-0.059218181818181816,0.25006818181818186
Bagalkot,Karnataka,2023-08,0.14283621700879767,0.32332272727272726,-0.027872727272727275,0.35119545454545453
Bagalkot,Karnataka,2023-09,0.12197727272727273,0.3522727272727273,-0.048581818181818184,0.40085454545454546
Bagalkot,Karnataka,2023-10,0.3425663636363636,0.5787681818181818,0.00945909090909091,0.5693090909090909
Bagalkot,Karnataka,2023-11,0.17931238244514108,0.44229545454545455,-0.03055,0.47284545454545457
Bagalkot,Karnataka,2023-12,0.26345307917888566,0.4288818181818182,-0.04583636363636364,0.4747181818181818
Baghpat,Uttar Pradesh,2023-01,0.3094242857142857,0.5885328571428572,-0.0212,0.6097328571428572
Baghpat,Uttar Pradesh,2023-02,0.5508155026455027,0.6202228571428572,0.3988114285714286,0.2214114285714286
Baghpat,Uttar Pradesh,2023-03,0.39486898617511523,0.6057128571428572,-0.009185714285714287,0.6148985714285714
Baghpat,Uttar Pradesh,2023-04,0.2808090952380953,0.4198642857142857,0.004444285714285715,0.41541999999999996
Baghpat,Uttar Pradesh,2023-05,0.2793899539170507,0.4114771428571428,-0.028751428571428574,0.4402285714285714
Baghpat,Uttar Pradesh,2023-06,0.31602690476190476,0.5545100000000001,-0.010544285714285714,0.5650542857142857
Baghpat,Uttar Pradesh,2023-07,0.25400064516129034,0.5913857142857143,-0.029895714285714286,0.6212814285714285
Baghpat,Uttar Pradesh,2023-08,0.399600737327189,0.6699485714285714,-0.020845714285714287,0.6907942857142857
Baghpat,Uttar Pradesh,2023-09,0.4746152709359606,0.6634928571428572,0.06522000000000001,0.5982728571428572
Baghpat,Uttar Pradesh,2023-10,0.4967792380952381,0.5997385714285715,0.19597428571428574,0.4037642857142857
Baghpat,Uttar Pradesh,2023-11,0.2999674876847291,0.5204628571428571,-0.015511428571428574,0.5359742857142857
Baghpat,Uttar Pradesh,2023-12,0.33625894009216595,0.47166285714285716,0.0037600000000000003,0.4679028571428572
Bahadurgarh,Haryana,2023-01,0.39496963946869074,0.6203000000000001,-0.009979411764705882,0.6302794117647059
Bahadurgarh,Haryana,2023-02,0.5892703703703704,0.6507764705882354,0.20737941176470592,0.4433970588235295
Bahadurgarh,Haryana,2023-03,0.3879465844402277,0.6251382352941177,0.061441176470588235,0.5636970588235295
Bahadurgarh,Haryana,2023-04,0.21518705882352943,0.3261852941176471,0.005702941176470589,0.3204823529411765
Bahadurgarh,Haryana,2023-05,0.16826717267552183,0.26319117647058826,-0.01689705882352941,0.2800882352941177
Bahadurgarh,Haryana,2023-06,0.16223941176470588,0.2786352941176471,-0.021779411764705884,0.300414705882353
Bahadurgarh,Haryana,2023-07,0.11741271347248577,0.38830588235294117,-0.4338,0.8221058823529412
Bahadurgarh,Haryana,2023-08,0.339273055028463,0.5392117647058824,0.01516764705882353,0.5240441176470588
Bahadurgarh,Haryana,2023-09,0.3840690669371197,0.5645794117647058,-0.008861764705882354,0.5734411764705882
Bahadurgarh,Haryana,2023-10,0.37379803921568633,0.49767647058823533,0.015752941176470588,0.48192352941176475
Bahadurgarh,Haryana,2023-11,0.17260730223123733,0.36921176470588235,-0.004502941176470589,0.37371470588235295
Bahadurgarh,Haryana,2023-12,0.31578861480075904,0.4940911764705882,0.01368529411764706,0.4804058823529411
Ballabgarh,Haryana,2023-01,0.4051424731182796,0.62475,0.0027208333333333334,0.6220291666666667
Ballabgarh,Haryana,2023-02,0.5981157407407408,0.6683375,0.15206250000000002,0.516275
Ballabgarh,Haryana,2023-03,0.37484341397849463,0.6347875000000001,-0.0016125,0.6364000000000001
Ballabgarh,Haryana,2023-04,0.23039055555555557,0.3232375,-0.010070833333333333,0.3333083333333333
Ballabgarh,Haryana,2023-05,0.21436586021505377,0.356725,-0.022683333333333337,0.37940833333333335
Ballabgarh,Haryana,2023-06,0.26035180555555554,0.44786666666666675,-0.28366250000000004,0.7315291666666668
Ballabgarh,Haryana,2023-07,0.16445873655913978,0.36932916666666665,-0.012958333333333336,0.3822875
Ballabgarh,Haryana,2023-08,0.2778424731182796,0.5813416666666668,-0.013000000000000001,0.5943416666666668
Ballabgarh,Haryana,2023-09,0.4359711206896552,0.6406833333333334,0.063,0.5776833333333333
Ballabgarh,Haryana,2023-10,0.3664201388888889,0.5184125,0.010729166666666668,0.5076833333333334
